Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Drug
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
aids,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
diabetes,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,drugX
gastroenteritis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugA
bronchial asthma,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugC
hypertension,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
migraine,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,drugA
cervical spondylosis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugA
paralysis (brain hemorrhage),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
jaundice,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,DrugY
malaria,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,drugB
chicken pox,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
dengue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,drugB
typhoid,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
hepatitis a,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,DrugY
hepatitis b,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,DrugY
hepatitis c,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
hepatitis d,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,DrugY
hepatitis e,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,DrugY
alcoholic hepatitis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,DrugY
tuberculosis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,drugB
common cold,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,drugC
pneumonia,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugB
dimorphic hemmorhoids(piles),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
heart attack,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugB
varicose veins,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugB
hypothyroidism,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,drugX
hyperthyroidism,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,drugX
hypoglycemia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,drugX
osteoarthristis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugB
arthritis,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugB
(vertigo) paroymsal  positional vertigo,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
acne,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
urinary tract infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
psoriasis,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DrugY
impetigo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
fungal infection,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DrugY
allergy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,drugC
gerd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
chronic cholestasis,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,drugA
drug reaction,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,drugC
peptic ulcer diseae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,drugA
